amount,evidence_completeness,won,festival_season,month_sin,month_cos,day_of_week_sin,day_of_week_cos,reason_credit_not_processed,reason_duplicate_processing,reason_fraudulent,reason_processed_invalid_expired_card,reason_product_not_received,reason_product_unacceptable,reason_subscription_canceled,reason_unrecognized,pay_credit_card,pay_debit_card,pay_netbanking,pay_upi,pay_wallet
4027.62,0.8,1,0,1.0,0.0,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,0,1
3640.06,0.13,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
15666.35,0.82,0,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
1321.78,0.88,1,1,-0.866025,0.5,-0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
13831.51,0.7,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
7511.99,0.7,1,1,-0.866025,0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,1,0,0
15373.8,0.87,1,1,-0.5,0.866025,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,1,0,0,0
9721.46,0.63,1,1,-0.5,0.866025,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,0,1
4498.49,0.15,0,0,-1.0,-0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,1,0,0,0
14476.42,0.28,0,0,0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
11697.23,0.58,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
1441.51,0.72,1,0,0.866025,-0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
14942.66,0.53,0,0,0.5,0.866025,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
5329.0,0.27,0,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,0,1,0,1,0,0,0,0
4453.23,0.97,1,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
13115.42,0.87,0,0,1.0,0.0,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
17274.07,0.16,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
4941.36,0.43,1,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
11824.56,0.24,0,0,0.866025,0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,1,0,0,0,0
6232.68,0.71,0,0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
13414.89,0.71,0,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
10357.92,0.61,0,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
1528.71,0.99,1,0,0.866025,-0.5,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
14395.98,0.93,1,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,1,0,0,1,0,0,0,0
4100.08,0.73,1,0,-0.0,1.0,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
7576.64,0.23,0,0,-0.866025,-0.5,-0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
5834.21,0.19,1,0,0.866025,0.5,0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
762.86,0.19,0,0,-0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
4836.1,0.66,1,0,0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,0,1
12652.38,0.35,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,1,0,0
7927.25,0.86,1,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
334.14,0.18,1,0,1.0,0.0,-0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
12273.59,0.1,1,0,1.0,0.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,1,0,0,0,0
8778.77,0.73,0,0,0.866025,-0.5,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
245.65,0.4,0,0,0.5,-0.866025,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,1,0,0
2782.91,0.34,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
4286.9,0.85,1,1,-0.866025,0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
7452.81,0.59,1,0,0.866025,-0.5,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,1,0,0,0
5903.78,0.66,0,0,-0.866025,-0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
3397.18,0.12,0,0,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,1,0,0,0
5749.73,0.38,0,0,-0.866025,-0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
9761.67,0.94,0,0,0.866025,0.5,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,1,0,0
11339.02,0.2,0,0,0.5,-0.866025,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,0,1
779.76,0.57,0,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,1,0,0,0
8753.76,0.85,1,0,0.866025,-0.5,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
10235.01,0.65,0,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
2126.66,0.85,1,0,0.5,0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,1,0,0,0
1661.78,0.6,1,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
3408.82,0.59,0,0,-0.0,1.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,1,0,0,0
12026.13,0.38,1,0,0.0,-1.0,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
14990.34,0.35,0,0,-1.0,-0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
2125.76,0.3,0,0,0.866025,-0.5,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
12403.4,0.94,1,0,-0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
2316.96,0.28,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
5519.49,0.85,1,0,0.0,-1.0,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
8083.7,0.4,0,0,-0.0,1.0,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,0,1
14721.17,0.11,0,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,1,0,0,0,1,0,0,0,0
13321.13,0.19,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
4295.58,0.4,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
13366.0,0.79,1,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
1805.59,0.14,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
4894.3,0.3,1,0,0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,0,1
1194.78,0.42,0,1,-0.866025,0.5,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
4427.04,0.76,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
6422.14,0.73,1,0,-0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
9142.22,0.6,1,0,-0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
1854.97,0.21,0,0,-0.866025,-0.5,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
3902.69,0.81,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
8584.23,0.46,1,0,0.0,-1.0,-0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
12495.79,0.36,0,0,0.866025,0.5,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
5038.9,0.53,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
12298.12,0.71,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,1,0,0
5126.03,0.5,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,0,1
17279.78,0.47,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
887.06,0.93,1,0,1.0,0.0,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,1,0,0,0
11858.04,0.51,0,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
5232.0,0.38,1,0,0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
12426.41,0.41,1,0,0.866025,0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,1,0,0,0,0
8001.9,0.96,1,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
7514.55,0.32,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,0,1
1899.42,0.17,1,0,0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
8111.88,0.1,0,0,0.5,-0.866025,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
4177.41,0.84,1,0,-0.5,-0.866025,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
2636.78,0.83,1,0,-0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0
7322.63,0.88,1,0,-0.0,1.0,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
9733.05,0.16,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
6377.34,0.23,1,0,1.0,0.0,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,1,0,0,0
5668.97,0.5,0,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
8160.89,0.76,0,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
12816.4,0.38,0,0,0.866025,-0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
4076.35,0.86,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
3229.53,0.59,1,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
1870.13,0.99,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
865.51,0.58,0,0,-1.0,-0.0,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,1,0,0,0
11395.92,0.32,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
8149.01,0.23,0,0,-1.0,-0.0,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
14287.29,0.61,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
18215.36,0.16,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,1,0,0,0,0
10554.64,0.14,0,0,0.866025,0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,1,0,0
9120.85,0.52,1,0,-0.0,1.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
11292.18,0.41,1,0,0.866025,-0.5,0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
6461.28,0.97,1,0,1.0,0.0,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
9899.55,0.75,1,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
2804.68,0.57,0,0,-0.866025,-0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
12331.25,0.42,0,0,-0.866025,-0.5,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
886.89,0.85,1,0,0.866025,-0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
386.4,0.59,1,0,0.0,-1.0,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
2602.92,0.11,1,0,0.866025,-0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,1,0,0
11296.13,0.96,1,0,0.866025,-0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
11655.54,0.24,0,0,-1.0,-0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
8587.06,0.39,1,0,0.866025,-0.5,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,1,0,0,0
12567.11,0.41,1,0,0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
10700.07,0.34,1,0,0.866025,0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,1,0,0,0
8706.61,0.8,1,0,-0.866025,-0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0
12170.86,0.44,1,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0
8896.09,0.23,0,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,1,0,0,0
15532.86,0.11,1,1,-0.866025,0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
13662.13,0.57,1,1,-0.5,0.866025,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
466.92,0.24,1,0,1.0,0.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,1,0,0,0,0
8964.32,0.36,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
1770.52,0.28,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,1,0,0
435.41,0.62,1,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,1,0,0
3415.65,0.12,1,0,-0.5,-0.866025,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3368.73,0.3,0,0,1.0,0.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
856.56,0.71,1,0,-0.0,1.0,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
10353.79,0.93,1,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,1,0,0
14913.88,0.34,1,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,1,0,0,0,0
10227.03,0.26,0,0,-0.866025,-0.5,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
14537.51,0.2,0,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
9412.65,0.3,1,0,-0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
1924.25,0.41,0,0,-0.5,-0.866025,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
6177.4,0.87,0,0,-0.0,1.0,-0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
482.08,0.13,0,1,-0.5,0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
809.8,0.62,0,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,0,1
12466.68,0.72,0,0,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
9012.14,0.36,0,0,0.866025,-0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
14177.02,0.53,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
3244.15,0.12,1,0,-0.5,-0.866025,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
13631.42,0.5,0,0,1.0,0.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,1,0,0,0,0
3652.32,0.24,0,0,0.866025,0.5,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0
14996.49,0.25,0,1,-0.5,0.866025,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
4780.09,0.67,1,0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0
9657.31,0.31,0,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
11853.69,0.27,0,0,0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,1,0,0
5411.93,0.97,0,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,1,0,0
1984.09,0.23,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
12334.84,0.96,0,0,0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,1,0
1949.02,0.57,1,0,-0.866025,-0.5,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
12488.14,0.64,0,0,0.0,-1.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
6303.08,0.67,0,0,0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
4644.34,0.98,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
6040.47,0.2,0,0,-0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
18351.29,0.48,0,1,-0.5,0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
7399.92,0.17,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
225.54,0.77,0,0,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
12217.38,0.13,1,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
6349.98,0.85,0,0,0.5,0.866025,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,0,1
13504.23,0.63,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
4686.48,0.37,1,0,1.0,0.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
4759.7,0.98,1,0,0.5,0.866025,-0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
5159.67,0.95,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
14062.64,0.64,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,1,0,0
10737.88,0.75,0,1,-0.866025,0.5,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,1,0,0,0
8987.2,0.42,1,0,-0.0,1.0,0.433884,-0.900969,0,0,0,1,0,0,0,0,1,0,0,0,0
12477.32,0.9,0,0,-1.0,-0.0,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,1,0,0
11646.29,0.71,0,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,1,0,0,0
6071.15,0.47,1,0,-0.0,1.0,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
2792.17,0.75,0,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,1,0,0,0
2898.19,0.42,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,0,1
420.6,0.8,1,0,-0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
6978.11,0.74,1,1,-0.5,0.866025,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
14109.09,0.61,1,0,0.0,-1.0,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
2418.08,0.94,1,0,-0.866025,-0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
2055.28,0.17,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,1,0,0,0
4597.76,0.26,0,0,0.866025,-0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
3939.58,0.15,0,1,-0.866025,0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
3209.18,0.84,1,0,0.5,-0.866025,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
6973.71,0.51,0,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
8649.32,0.56,0,0,0.0,-1.0,0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
6877.7,0.61,1,0,0.866025,-0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
3601.73,0.75,1,0,0.866025,0.5,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
581.98,0.91,1,0,-1.0,-0.0,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
9188.93,0.73,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,0,1,0,0,1,0,0,0,0
7761.42,0.5,0,0,0.866025,0.5,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
4072.39,0.2,1,0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0
7925.82,0.5,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,1,0,0,0,0
1257.09,0.55,1,0,0.866025,0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
5941.42,0.96,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
9242.95,0.42,1,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
14452.25,0.63,1,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
13515.68,0.3,1,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
6394.13,0.78,0,0,1.0,0.0,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,1,0,0
13826.42,0.29,1,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
5376.27,0.41,1,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
12786.64,0.61,1,0,1.0,0.0,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
10304.89,0.62,0,0,0.0,-1.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
11298.5,0.38,0,0,1.0,0.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,0,1
5080.28,0.15,0,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1401.5,0.46,0,0,0.866025,0.5,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
6884.27,0.12,1,0,0.5,0.866025,-0.974928,-0.222521,0,0,0,0,0,0,0,1,1,0,0,0,0
10658.15,0.74,1,0,0.5,0.866025,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
12582.64,0.98,1,0,1.0,0.0,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
6802.7,0.89,1,0,0.0,-1.0,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
4520.59,0.46,0,0,0.866025,-0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
9667.66,0.29,1,0,1.0,0.0,0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
13621.75,0.49,0,0,0.866025,-0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,1,0,0,0
13751.87,0.44,1,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
1109.84,0.86,1,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
9526.85,0.29,1,0,-0.5,-0.866025,0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
13704.55,0.85,1,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
11098.69,0.54,1,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,1,0,0
8914.35,0.99,1,0,0.5,0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,0,1
6734.24,0.47,1,0,0.5,0.866025,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0
9899.51,0.95,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
211.48,0.26,0,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
6501.04,0.41,0,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
3250.31,0.56,0,0,-1.0,-0.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,1,0,0,0
14468.0,0.67,0,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
12634.36,0.83,1,0,0.5,-0.866025,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,1,0,0,0
7474.86,0.58,0,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,1,0,0
12439.02,0.25,1,0,0.5,-0.866025,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
3963.85,0.58,1,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
2493.13,0.32,1,0,-1.0,-0.0,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
13032.73,0.15,0,0,0.866025,0.5,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
7024.76,0.82,1,0,-0.0,1.0,-0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
5448.44,0.14,0,0,0.866025,-0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,1,0,0,0
11313.89,0.19,0,0,0.866025,-0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
13856.42,0.6,1,0,0.5,0.866025,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
14601.2,0.17,1,0,0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,1,0,0
4149.96,0.33,0,0,0.866025,0.5,0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
14776.74,0.82,0,0,0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
9917.23,0.62,1,0,0.5,-0.866025,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
